YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NPROPNAME,THER_CLASS,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED ,YEARLY_PCT_CHANGE_COST_PER_SCRIPT, TOTAL_COST_RANK , COST_PER_USER_RANK , COST_PER_SCRIPT_RANK , COST_PER_DAYS_SUPPLY_RANK , COST_PER_UNIT_DISPENSED_RANK , TOTAL_SCRIPTS_FILLED_RANK , YEARLY_PCT_CHANGE_COST_PER_SCRIPT_RANK , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM,PCT_TOTAL_PHARM_SPENDING,PCT_SCRIPTS_0_18,PCT_SCRIPTS_19_44,PCT_SCRIPTS_45_64,PCT_SCRIPTS_65_PLUS,PCT_SCRIPTS_FEMALE,PCT_SCRIPTS_MALE,PCT_URBAN_CORE,PCT_SUBURBAN,PCT_MICROPOLITAN,PCT_RURAL_SMALLTOWN
2018,Drug, 462 ,ACETIC ACID (OTIC),Topical Products,Medicare, 374 ,"$13,621.82",$36.42,$29.48,$1.42,$1.76, 462 ,-0.1%," 1,027 "," 1,070 ", 904 , 805 , 637 , 810 , 630 , 15.0 , 20.7 , 20.5 , 15.0 , 16.8 , 9.9 ,$17.47,$16.24,$19.46,"$7,504.62",$7.12,$13.05,$14.24,"$6,027.08",$26.95,$29.48,$17.53,"$13,621.82",0.0002%,0.0%,7.6%,13.2%,79.2%,58.7%,41.3%,60.2%,6.9%,16.2%,16.7%
2018,Drug, 343 ,ACETIC ACID (OTIC),Topical Products,Minnesota Health Care Programs, 290 ,"$9,505.09",$32.78,$27.71,$1.74,$1.83, 343 ,-8.5%, 968 , 956 , 743 , 685 , 560 , 798 , 894 , 13.0 , 15.9 , 9.0 , 15.0 , 15.1 , 1.7 ,$26.05,$26.33,$22.55,"$9,029.76",$0.00,$1.08,$3.10,$369.46,$26.34,$27.71,$22.24,"$9,505.09",0.0002%,,,,,60.3%,39.7%,65.9%,5.5%,13.7%,14.9%
2018,Drug," 1,408 ",ACETONE (URINE) TEST,Miscellaneous Products,Commercial," 1,133 ","$15,201.55",$13.42,$10.80,$0.26,$0.17," 1,408 ",-2.2%," 1,081 "," 1,274 "," 1,212 "," 1,267 "," 1,201 ", 592 , 788 , 30.0 , 41.2 , 21.9 , 50.0 , 63.9 , 30.2 ,$7.54,$6.80,$6.07,"$9,579.02",$1.85,$3.99,$5.09,"$5,622.53",$9.84,$10.80,$4.62,"$15,201.55",0.0003%,37.4%,50.9%,10.9%,0.9%,68.0%,32.0%,75.6%,12.9%,5.6%,5.9%
2018,Drug, 36 ,ACETONE (URINE) TEST,Miscellaneous Products,Medicare, 33 ,$455.72,$13.81,$12.66,$0.27,$0.19, 36 ,8.5%," 1,247 "," 1,219 "," 1,080 "," 1,155 "," 1,062 "," 1,214 ", 236 , 40.0 , 46.4 , 25.9 , 50.0 , 65.3 , 31.2 ,$10.02,$11.25,$4.35,$405.11,$0.88,$1.13,$1.88,$40.62,$10.19,$12.66,$5.88,$455.72,0.0000%,,,,,,,,,,
2018,Drug," 1,436 ",ACETONE (URINE) TEST,Miscellaneous Products,Minnesota Health Care Programs," 1,049 ","$14,764.27",$14.07,$10.28,$0.35,$0.17," 1,436 ",-2.5%, 925 ," 1,123 "," 1,020 "," 1,062 "," 1,033 ", 548 , 718 , 30.0 , 29.3 , 8.2 , 50.0 , 59.0 , 21.3 ,$9.91,$10.15,$3.42,"$14,578.90",$0.00,$0.05,$0.48,$68.44,$9.97,$10.28,$3.35,"$14,764.27",0.0003%,50.2%,43.8%,6.0%,0.0%,68.2%,31.8%,70.2%,9.7%,8.6%,11.4%
2018,Drug, 788 ,ACETYLCYSTEINE,Respiratory Agents,Commercial, 210 ,"$164,331.39",$782.53,$208.54,$6.99,$0.85, 788 ,15.7%, 677 , 443 , 514 , 527 , 874 , 715 , 185 , 30.0 , 29.8 , 18.2 , 198.0 , 244.2 , 237.4 ,$110.06,$188.32,$269.51,"$148,393.76",$3.89,$14.73,$43.12,"$11,606.52",$125.15,$208.54,$285.65,"$164,331.39",0.0030%,28.0%,27.8%,28.7%,15.5%,57.9%,42.1%,69.9%,12.1%,8.9%,9.1%
2018,Drug," 1,020 ",ACETYLCYSTEINE,Respiratory Agents,Medicare, 218 ,"$129,459.13",$593.85,$126.92,$7.78,$0.69," 1,020 ",9.2%, 694 , 489 , 559 , 451 , 825 , 667 , 205 , 11.0 , 16.3 , 15.3 , 90.0 , 185.3 , 892.2 ,$38.57,$113.47,$316.62,"$115,741.39",$0.00,$7.92,$22.43,"$8,082.51",$46.21,$126.92,$329.26,"$129,459.13",0.0023%,0.0%,10.7%,28.9%,60.4%,49.3%,50.7%,64.0%,11.9%,13.6%,10.5%
2018,Drug," 1,032 ",ACETYLCYSTEINE,Respiratory Agents,Minnesota Health Care Programs, 172 ,"$164,019.90",$953.60,$158.93,$8.88,$1.10," 1,032 ",65.0%, 492 , 279 , 392 , 373 , 638 , 603 , 23 , 17.0 , 17.9 , 11.5 , 100.0 , 144.1 , 151.6 ,$81.95,$142.86,$189.89,"$147,430.33",$0.00,$8.08,$43.15,"$8,337.26",$81.95,$158.93,$196.00,"$164,019.90",0.0030%,27.6%,38.0%,32.2%,2.2%,45.3%,54.7%,67.6%,8.7%,13.3%,10.4%
2018,Drug, 636 ,ACITRETIN,Topical Products,Commercial, 153 ,"$455,184.96","$2,975.07",$715.70,$18.99,$14.84, 636 ,-24.7%, 464 , 228 , 256 , 302 , 347 , 752 ," 1,242 ", 30.0 , 37.7 , 20.2 , 30.0 , 48.2 , 41.5 ,$498.50,$668.44,$663.88,"$425,127.77",$12.00,$47.22,$165.71,"$30,034.54",$520.25,$715.70,$680.81,"$455,184.96",0.0082%,0.0%,11.2%,75.5%,13.4%,46.4%,53.6%,72.5%,8.3%,8.3%,10.8%
2018,Drug, 654 ,ACITRETIN,Topical Products,Medicare, 131 ,"$472,012.56","$3,603.15",$721.73,$20.16,$18.69, 654 ,-9.8%, 466 , 195 , 213 , 256 , 284 , 749 , 991 , 30.0 , 35.8 , 18.0 , 30.0 , 38.6 , 24.6 ,$545.19,$642.09,$469.08,"$419,929.14",$4.73,$78.36,$177.65,"$51,248.68",$600.74,$721.73,$477.12,"$472,012.56",0.0085%,0.0%,5.4%,32.0%,62.7%,45.4%,54.6%,52.3%,8.9%,19.6%,19.3%
2018,Drug, 106 ,ACITRETIN,Topical Products,Minnesota Health Care Programs, 34 ,"$68,452.29","$2,013.30",$645.78,$22.12,$19.73, 106 ,-8.4%, 656 , 188 , 153 , 207 , 228 ," 1,002 ", 892 , 30.0 , 29.2 , 4.2 , 30.0 , 32.7 , 12.0 ,$642.08,$643.58,$271.50,"$68,219.07",$0.00,$0.41,$1.18,$43.75,$646.30,$645.78,$273.91,"$68,452.29",0.0012%,,,,,55.7%,44.3%,,,,
2018,Drug, 149 ,ACLIDINIUM BROMIDE,Respiratory Agents,Commercial, 38 ,"$68,192.76","$1,794.55",$457.67,$11.17,$305.80, 149 ,4.6%, 862 , 300 , 340 , 430 , 76 ," 1,057 ", 496 , 30.0 , 41.0 , 22.6 , 1.0 , 1.5 , 0.8 ,$255.72,$289.51,$270.19,"$43,137.50",$125.00,$168.11,$194.28,"$25,048.68",$350.05,$457.67,$235.46,"$68,192.76",0.0012%,,,,,39.6%,60.4%,,,,
2018,Drug, 383 ,ACLIDINIUM BROMIDE,Respiratory Agents,Medicare, 96 ,"$165,682.63","$1,725.86",$432.59,$11.42,$315.59, 383 ,-1.3%, 655 , 309 , 310 , 384 , 55 , 848 , 687 , 30.0 , 37.9 , 21.8 , 1.0 , 1.4 , 0.8 ,$329.26,$349.67,$239.62,"$133,923.92",$24.00,$82.38,$107.35,"$31,551.88",$350.33,$432.59,$243.68,"$165,682.63",0.0030%,,,,,69.2%,30.8%,50.1%,7.8%,8.9%,33.2%
2018,Drug," 40,575 ",ACYCLOVIR,Anti-Infective Agents,Commercial," 17,254 ","$600,776.89",$34.82,$14.81,$0.51,$0.22," 40,575 ",-0.9%, 407 ," 1,133 "," 1,151 "," 1,146 "," 1,148 ", 102 , 718 , 15.0 , 28.9 , 30.1 , 45.0 , 67.2 , 74.2 ,$0.00,$6.32,$28.69,"$256,471.80",$5.62,$8.43,$11.38,"$342,223.57",$7.83,$14.81,$31.33,"$600,776.89",0.0109%,5.1%,34.9%,52.5%,7.5%,67.5%,32.5%,72.7%,11.1%,6.9%,9.4%
2018,Drug," 25,340 ",ACYCLOVIR,Anti-Infective Agents,Medicare," 8,720 ","$407,228.73",$46.70,$16.07,$0.43,$0.21," 25,340 ",7.6%, 499 ," 1,027 "," 1,043 "," 1,085 "," 1,054 ", 172 , 265 , 30.0 , 37.4 , 31.6 , 60.0 , 77.7 , 70.8 ,$4.70,$8.18,$18.12,"$207,212.05",$3.50,$7.64,$12.30,"$193,682.56",$10.47,$16.07,$27.30,"$407,228.73",0.0074%,0.0%,3.7%,14.2%,82.1%,63.8%,36.2%,62.2%,9.4%,11.9%,16.5%
2018,Drug," 17,977 ",ACYCLOVIR,Anti-Infective Agents,Minnesota Health Care Programs," 7,048 ","$369,685.28",$52.45,$20.56,$1.08,$0.36," 17,977 ",9.3%, 346 , 851 , 820 , 792 , 875 , 159 , 266 , 28.0 , 19.0 , 11.6 , 50.0 , 57.6 , 69.0 ,$7.13,$18.78,$47.66,"$337,629.18",$0.00,$1.10,$3.78,"$19,824.07",$8.25,$20.56,$49.51,"$369,685.28",0.0067%,11.8%,50.7%,37.1%,0.4%,71.9%,28.1%,68.0%,8.1%,10.1%,13.8%
2018,Drug," 1,568 ",ACYCLOVIR TOPICAL,Topical Products,Commercial," 1,301 ","$474,023.00",$364.35,$302.31,$21.89,$17.74," 1,568 ",-28.1%, 452 , 601 , 435 , 275 , 322 , 579 ," 1,262 ", 7.0 , 13.8 , 10.9 , 15.0 , 17.0 , 9.7 ,$172.15,$266.44,$283.85,"$417,771.77",$12.00,$35.87,$69.27,"$56,243.88",$189.03,$302.31,$289.26,"$474,023.00",0.0086%,8.3%,27.1%,55.0%,9.6%,78.6%,21.4%,63.5%,12.8%,11.2%,12.5%
2018,Drug, 613 ,ACYCLOVIR TOPICAL,Topical Products,Medicare, 440 ,"$226,431.19",$514.62,$369.38,$24.35,$19.00, 613 ,-14.6%, 593 , 516 , 344 , 226 , 282 , 758 ," 1,058 ", 10.0 , 15.2 , 13.1 , 15.0 , 19.4 , 11.5 ,$223.75,$324.25,$373.52,"$198,764.36",$3.35,$44.88,$86.39,"$27,510.91",$282.93,$369.38,$368.18,"$226,431.19",0.0041%,0.0%,7.0%,28.5%,64.4%,80.4%,19.6%,63.1%,7.7%,13.4%,15.8%
2018,Drug, 753 ,ACYCLOVIR TOPICAL,Topical Products,Minnesota Health Care Programs, 524 ,"$215,585.54",$411.42,$286.30,$21.44,$15.17, 753 ,-33.7%, 439 , 414 , 299 , 215 , 260 , 661 ," 1,120 ", 7.0 , 13.4 , 9.4 , 15.0 , 18.9 , 9.2 ,$227.23,$271.76,$240.21,"$204,637.32",$0.00,$5.47,$32.46,"$4,119.59",$227.95,$286.30,$242.94,"$215,585.54",0.0039%,,,,,74.0%,26.0%,64.1%,6.4%,14.5%,15.0%
2018,Drug," 36,378 ",ADALIMUMAB,Analgesics and Anesthetics,Commercial," 4,743 ","$218,294,489.57","$46,024.56","$6,000.73",$204.67,"$2,371.68"," 36,378 ",5.6%, 1 , 57 , 75 , 78 , 19 , 117 , 452 , 28.0 , 29.3 , 8.5 , 2.0 , 2.5 , 1.2 ,"$4,770.69","$5,605.06","$2,967.33","$203,900,960.52",$25.00,$388.28,"$1,003.81","$14,125,010.56","$4,868.06","$6,000.73","$2,863.39","$218,294,489.57",3.9454%,3.8%,39.4%,52.6%,4.2%,50.4%,49.6%,64.9%,13.2%,9.4%,12.5%
2018,Drug," 7,189 ",ADALIMUMAB,Analgesics and Anesthetics,Medicare, 925 ,"$43,442,936.77","$46,965.34","$6,042.97",$206.30,"$2,345.35"," 7,189 ",5.4%, 7 , 49 , 67 , 70 , 10 , 317 , 359 , 28.0 , 29.3 , 8.8 , 2.0 , 2.6 , 1.4 ,"$4,962.16","$5,859.98","$2,796.69","$42,127,370.78",$0.00,$176.20,$455.43,"$1,266,735.21","$5,036.57","$6,042.97","$2,849.93","$43,442,936.77",0.7852%,0.0%,13.8%,34.7%,51.4%,60.5%,39.5%,54.0%,11.3%,14.8%,20.0%
2018,Drug," 9,887 ",ADALIMUMAB,Analgesics and Anesthetics,Minnesota Health Care Programs," 1,490 ","$58,097,519.64","$38,991.62","$5,876.15",$210.24,"$2,420.02"," 9,887 ",9.1%, 1 , 30 , 41 , 44 , 10 , 224 , 272 , 28.0 , 27.9 , 1.9 , 2.0 , 2.4 , 0.9 ,"$4,829.16","$5,786.04","$2,335.46","$57,206,607.33",$3.00,$4.40,$7.37,"$43,536.81","$4,830.33","$5,876.15","$2,303.94","$58,097,519.64",1.0500%,8.9%,49.0%,41.7%,0.4%,55.4%,44.6%,55.8%,9.7%,14.4%,20.1%
2018,Drug," 13,795 ",ADAPALENE,Topical Products,Commercial," 8,060 ","$2,121,561.59",$263.22,$153.79,$5.32,$3.32," 13,795 ",-6.6%, 177 , 665 , 579 , 593 , 617 , 221 , 951 , 30.0 , 28.9 , 11.7 , 45.0 , 46.4 , 11.0 ,$126.94,$124.03,$85.82,"$1,711,023.31",$12.00,$29.71,$49.37,"$409,805.34",$151.35,$153.79,$75.34,"$2,121,561.59",0.0383%,51.1%,41.3%,7.4%,0.2%,70.1%,29.9%,77.6%,11.3%,5.1%,6.0%
2018,Drug, 405 ,ADAPALENE,Topical Products,Medicare, 171 ,"$60,500.43",$353.80,$149.38,$5.07,$3.20, 405 ,-1.2%, 825 , 591 , 523 , 536 , 550 , 833 , 678 , 30.0 , 29.4 , 13.8 , 45.0 , 46.7 , 10.1 ,$124.05,$139.14,$68.48,"$56,352.49",$0.00,$10.24,$28.17,"$4,145.77",$130.04,$149.38,$64.59,"$60,500.43",0.0011%,0.0%,58.5%,19.8%,21.7%,63.7%,36.3%,62.5%,11.1%,11.1%,15.3%
2018,Drug," 5,406 ",ADAPALENE,Topical Products,Minnesota Health Care Programs," 3,085 ","$1,009,057.56",$327.09,$186.66,$7.21,$4.23," 5,406 ",-14.1%, 196 , 445 , 365 , 411 , 439 , 323 , 999 , 30.0 , 25.9 , 5.6 , 45.0 , 44.1 , 7.9 ,$133.19,$178.94,$164.00,"$967,372.58",$0.00,$1.45,$14.97,"$7,841.79",$154.14,$186.66,$163.16,"$1,009,057.56",0.0182%,,,,,69.5%,30.5%,72.9%,6.7%,10.0%,10.5%
2018,Drug," 1,619 ","ADAPALENE,BENZOYL PEROXIDE",Topical Products,Commercial," 1,028 ","$610,485.87",$593.86,$377.08,$12.27,$8.16," 1,619 ",-11.9%, 405 , 508 , 382 , 411 , 449 , 569 ," 1,097 ", 30.0 , 30.7 , 8.7 , 45.0 , 46.2 , 7.2 ,$291.99,$288.95,$195.97,"$467,803.35",$25.00,$87.96,$146.65,"$142,399.28",$416.24,$377.08,$183.16,"$610,485.87",0.0110%,,,,,63.9%,36.1%,68.0%,12.7%,9.0%,10.3%
2018,Drug, 57 ,"ADAPALENE,BENZOYL PEROXIDE",Topical Products,Minnesota Health Care Programs, 37 ,"$26,737.48",$722.63,$469.08,$17.19,$10.13, 57 ,18.5%, 823 , 323 , 195 , 247 , 318 ," 1,086 ", 128 , 30.0 , 27.3 , 6.2 , 45.0 , 46.3 , 4.3 ,$312.13,$302.30,$215.26,"$17,231.20",$0.00,$3.21,$6.41,$182.88,$528.82,$469.08,$146.95,"$26,737.48",0.0005%,,,,,80.7%,19.3%,,,,
2018,Drug, 172 ,ALBENDAZOLE,Anti-Infective Agents,Commercial, 153 ,"$175,003.91","$1,143.82","$1,017.46",$131.38,$188.58, 172 ,-30.3%, 663 , 365 , 203 , 103 , 103 ," 1,018 "," 1,272 ", 2.5 , 7.7 , 7.8 , 4.0 , 5.4 , 12.2 ,$402.35,$868.08,"$2,108.70","$149,309.21",$50.00,$149.32,$277.35,"$25,683.49",$454.38,"$1,017.46","$2,116.84","$175,003.91",0.0032%,39.0%,37.8%,23.3%,0.0%,59.9%,40.1%,58.7%,12.8%,12.8%,15.7%
2018,Drug, 40 ,ALBENDAZOLE,Anti-Infective Agents,Medicare, 30 ,"$42,609.04","$1,420.30","$1,065.23",$232.84,$202.90, 40 ,-51.0%, 882 , 338 , 163 , 64 , 76 ," 1,201 "," 1,197 ", 1.0 , 4.6 , 6.1 , 2.0 , 5.3 , 8.0 ,$440.11,$941.64,"$1,646.75","$37,665.61",$0.84,$123.59,$217.82,"$4,943.43",$538.71,"$1,065.23","$1,623.05","$42,609.04",0.0008%,,,,,70.0%,30.0%,,,,
2018,Drug, 647 ,ALBENDAZOLE,Anti-Infective Agents,Minnesota Health Care Programs, 564 ,"$565,980.94","$1,003.51",$874.78,$83.18,$191.40, 647 ,-19.6%, 278 , 268 , 126 , 90 , 66 , 688 ," 1,061 ", 14.0 , 10.5 , 8.2 , 4.0 , 4.6 , 10.0 ,$654.76,$846.72,"$1,988.55","$547,826.21",$0.00,$2.22,$19.86,"$1,435.66",$719.50,$874.78,"$1,984.89","$565,980.94",0.0102%,,,,,58.0%,42.0%,61.8%,7.7%,13.6%,16.8%
2018,Drug, 36 ,ALBIGLUTIDE,Endocrine and Metabolic Drugs,Commercial, 12 ,"$28,133.25","$2,344.44",$781.48,$18.30,$127.88, 36 ,18.7%, 998 , 262 , 235 , 317 , 131 ," 1,301 ", 132 , 28.0 , 42.7 , 25.8 , 4.0 , 6.1 , 3.5 ,$522.82,$567.85,$409.46,"$20,442.47",$40.00,$213.63,$428.29,"$7,690.78",$532.82,$781.48,$481.15,"$28,133.25",0.0005%,,,,,50.0%,50.0%,,,,
2018,Drug, 86 ,ALBIGLUTIDE,Endocrine and Metabolic Drugs,Medicare, 23 ,"$69,303.20","$3,013.18",$805.85,$18.45,$129.30, 86 ,6.3%, 796 , 224 , 199 , 272 , 103 ," 1,094 ", 322 , 29.0 , 43.7 , 24.4 , 4.0 , 6.2 , 3.6 ,$538.71,$681.54,$415.26,"$58,612.46",$31.00,$124.19,$174.39,"$10,680.55",$538.71,$805.85,$428.50,"$69,303.20",0.0013%,0.0%,0.0%,26.7%,73.3%,40.7%,59.3%,,,,
2018,Drug, 84 ,ALBIGLUTIDE,Endocrine and Metabolic Drugs,Minnesota Health Care Programs, 14 ,"$44,495.89","$3,178.28",$529.71,$18.56,$132.43, 84 ,1.8%, 741 , 140 , 177 , 236 , 82 ," 1,041 ", 547 , 28.0 , 28.5 , 0.9 , 4.0 , 4.0 , -   ,$527.03,$522.70,$17.35,"$43,906.82",$1.00,$5.44,$8.28,$456.74,$539.09,$529.71,$15.55,"$44,495.89",0.0008%,0.0%,39.3%,60.7%,0.0%,63.1%,36.9%,,,,
2018,Drug, 18 ,ALBUMIN (URINE) TEST,Miscellaneous Products,Commercial, 15 ,$789.70,$52.65,$43.87,$0.62,$0.36, 18 ,22.5%," 1,327 "," 1,065 ", 896 ," 1,106 "," 1,069 "," 1,367 ", 110 , 90.0 , 71.3 , 28.0 , 100.0 , 122.2 , 64.7 ,$28.54,$33.60,$28.01,$604.84,$7.07,$10.27,$12.89,$184.86,$35.68,$43.87,$21.55,$789.70,0.0000%,100.0%,0.0%,0.0%,0.0%,,,,,,
2018,Drug, 28 ,ALBUMIN (URINE) TEST,Miscellaneous Products,Minnesota Health Care Programs, 21 ,"$1,073.81",$51.13,$38.35,$1.24,$0.38, 28 ,-0.8%," 1,145 ", 860 , 661 , 758 , 862 ," 1,177 ", 651 , 30.0 , 31.0 , 1.8 , 100.0 , 100.0 , -   ,$38.81,$38.35,$0.85,"$1,073.81",$0.00,$0.00,$0.00,$0.00,$38.81,$38.35,$0.85,"$1,073.81",0.0000%,,,,,46.4%,53.6%,,,,
2018,Drug," 301,418 ",ALBUTEROL SULFATE,Respiratory Agents,Commercial," 159,101 ","$18,301,655.66",$115.03,$60.72,$2.72,$1.70," 301,418 ",6.8%, 25 , 868 , 803 , 749 , 731 , 6 , 411 , 17.0 , 22.4 , 14.6 , 18.0 , 35.7 , 64.0 ,$26.56,$32.45,$34.47,"$9,779,729.88",$25.00,$27.73,$26.99,"$8,359,663.68",$57.17,$60.72,$37.05,"$18,301,655.66",0.3308%,21.8%,30.0%,39.6%,8.7%,55.3%,44.7%,66.3%,13.7%,8.5%,11.5%
2018,Drug," 238,113 ",ALBUTEROL SULFATE,Respiratory Agents,Medicare," 93,389 ","$15,427,664.55",$165.20,$64.79,$2.75,$1.56," 238,113 ",1.0%, 31 , 749 , 703 , 665 , 655 , 18 , 572 , 17.0 , 23.5 , 15.1 , 18.0 , 41.6 , 78.5 ,$44.06,$41.52,$38.69,"$9,887,017.52",$8.35,$22.47,$29.47,"$5,349,319.69",$56.06,$64.79,$42.31,"$15,427,664.55",0.2788%,,,,,61.7%,38.3%,55.8%,10.3%,13.5%,20.4%
2018,Drug," 338,390 ",ALBUTEROL SULFATE,Respiratory Agents,Minnesota Health Care Programs," 126,013 ","$17,860,285.11",$141.73,$52.78,$2.83,$1.28," 338,390 ",2.1%, 9 , 611 , 599 , 585 , 617 , 1 , 530 , 17.0 , 18.6 , 7.6 , 18.0 , 41.4 , 58.0 ,$53.97,$50.34,$42.23,"$17,033,669.60",$0.00,$1.65,$4.63,"$559,550.86",$54.86,$52.78,$42.22,"$17,860,285.11",0.3228%,34.7%,31.1%,33.1%,1.2%,56.3%,43.7%,64.2%,8.5%,11.4%,15.9%
2018,Drug, 88 ,ALCAFTADINE,Topical Products,Commercial, 49 ,"$23,044.32",$470.29,$261.87,$8.29,$69.20, 88 ,27.0%," 1,034 ", 549 , 464 , 494 , 180 ," 1,162 ", 81 , 27.0 , 31.6 , 17.6 , 3.0 , 3.8 , 1.9 ,$192.31,$192.72,$134.15,"$16,958.99",$37.50,$69.15,$109.41,"$6,085.33",$218.46,$261.87,$121.27,"$23,044.32",0.0004%,,,,,76.1%,23.9%,53.4%,12.5%,20.5%,13.6%
2018,Drug, 65 ,ALCAFTADINE,Topical Products,Medicare, 32 ,"$15,526.92",$485.22,$238.88,$9.64,$70.90, 65 ,8.0%," 1,018 ", 523 , 430 , 412 , 153 ," 1,142 ", 251 , 24.0 , 24.8 , 10.3 , 3.0 , 3.4 , 1.1 ,$218.26,$199.06,$78.75,"$12,939.21",$3.70,$36.46,$47.30,"$2,369.87",$229.92,$238.88,$63.65,"$15,526.92",0.0003%,,,,,,,,,,
2018,Drug, 475 ,ALCLOMETASONE DIPROPIONATE,Topical Products,Commercial, 373 ,"$25,560.48",$68.53,$53.81,$2.74,$1.19, 475 ,-2.0%," 1,017 "," 1,002 ", 836 , 745 , 791 , 805 , 772 , 15.0 , 19.7 , 13.9 , 30.0 , 45.1 , 90.2 ,$18.54,$31.74,$57.52,"$15,076.73",$14.00,$18.40,$17.85,"$8,737.76",$34.60,$53.81,$95.75,"$25,560.48",0.0005%,22.5%,27.6%,38.7%,11.2%,54.3%,45.7%,66.7%,10.5%,9.1%,13.7%
2018,Drug, 464 ,ALCLOMETASONE DIPROPIONATE,Topical Products,Medicare, 286 ,"$42,087.18",$147.16,$90.71,$4.28,$1.21, 464 ,51.7%, 884 , 774 , 636 , 572 , 708 , 808 , 15 , 20.0 , 21.2 , 11.7 , 45.0 , 75.3 , 154.2 ,$30.78,$64.32,$125.51,"$29,843.95",$14.07,$21.99,$26.76,"$10,204.98",$59.96,$90.71,$144.77,"$42,087.18",0.0008%,0.0%,3.7%,11.6%,84.7%,57.8%,42.2%,67.7%,6.5%,12.9%,12.9%
2018,Drug, 262 ,ALCLOMETASONE DIPROPIONATE,Topical Products,Minnesota Health Care Programs, 189 ,"$16,347.44",$86.49,$62.39,$3.49,$1.47, 262 ,1.5%, 905 , 731 , 564 , 544 , 587 , 850 , 557 , 15.0 , 17.9 , 8.9 , 45.0 , 42.3 , 25.5 ,$68.83,$60.80,$45.17,"$15,930.37",$0.00,$0.74,$1.96,$194.66,$68.90,$62.39,$44.71,"$16,347.44",0.0003%,,,,,54.2%,45.8%,,,,
2018,Drug," 1,117 ",ALCOHOL SWABS,Miscellaneous Products,Commercial, 587 ,"$10,876.89",$18.53,$9.74,$0.25,$0.06," 1,117 ",11.6%," 1,121 "," 1,231 "," 1,234 "," 1,274 "," 1,315 ", 628 , 280 , 30.0 , 39.4 , 25.2 , 100.0 , 150.4 , 115.2 ,$2.03,$6.60,$18.86,"$7,371.50",$0.00,$1.68,$4.42,"$1,878.79",$3.00,$9.74,$28.11,"$10,876.89",0.0002%,4.6%,13.7%,46.0%,35.7%,54.0%,46.0%,64.5%,11.5%,11.5%,12.5%
2018,Drug," 12,420 ",ALCOHOL SWABS,Miscellaneous Products,Medicare," 4,140 ","$130,638.56",$31.56,$10.52,$0.23,$0.07," 12,420 ",1.6%, 691 ," 1,097 "," 1,125 "," 1,180 "," 1,199 ", 245 , 537 , 30.0 , 46.0 , 28.5 , 100.0 , 146.3 , 100.0 ,$2.79,$8.95,$23.68,"$111,139.27",$0.00,$1.42,$5.67,"$17,618.82",$3.73,$10.52,$25.84,"$130,638.56",0.0024%,0.0%,2.9%,17.3%,79.8%,59.1%,40.9%,59.0%,7.8%,13.8%,19.4%
2018,Drug," 6,121 ",ALCOHOL SWABS,Miscellaneous Products,Minnesota Health Care Programs," 2,180 ","$52,198.92",$23.94,$8.53,$0.28,$0.08," 6,121 ",13.2%, 715 ," 1,025 "," 1,073 "," 1,111 "," 1,136 ", 299 , 181 , 30.0 , 30.2 , 11.8 , 100.0 , 112.3 , 48.2 ,$2.55,$8.21,$18.55,"$50,283.56",$0.00,$0.16,$0.65,$966.92,$2.60,$8.53,$19.02,"$52,198.92",0.0009%,5.4%,22.0%,65.3%,7.4%,61.5%,38.5%,75.9%,3.8%,8.6%,11.7%
2018,Drug, 153 ,ALECTINIB HCL,Antineoplastic Agents,Commercial, 24 ,"$2,300,936.80","$95,872.37","$15,038.80",$476.78,$62.11, 153 ,7.7%, 168 , 15 , 17 , 22 , 190 ," 1,050 ", 376 , 30.0 , 31.5 , 9.6 , 240.0 , 242.1 , 61.5 ,"$14,609.64","$14,838.19","$4,078.42","$2,270,242.51",$0.00,$185.34,$774.92,"$28,356.61","$14,609.64","$15,038.80","$3,971.40","$2,300,936.80",0.0416%,,,,,27.5%,72.5%,41.8%,28.8%,11.8%,17.6%
2018,Drug, 111 ,ALECTINIB HCL,Antineoplastic Agents,Medicare, 17 ,"$1,536,820.08","$90,401.18","$13,845.23",$461.51,$61.41, 111 ,1.6%, 264 , 12 , 16 , 19 , 165 ," 1,053 ", 534 , 30.0 , 30.0 , -   , 240.0 , 225.4 , 38.1 ,"$14,038.69","$13,246.31","$2,404.19","$1,470,340.80",$50.00,$598.91,$941.41,"$66,479.28","$14,541.86","$13,845.23","$2,405.15","$1,536,820.08",0.0278%,,,,,41.4%,58.6%,,,,
